Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
All-Purpose Yards,26,17,530,40,2018,26,29
All-Purpose Yards,26,18,691,40,2018,26,15
All-Purpose Yards,26,19,530,36,2017,26,24
All-Purpose Yards,26,20,1648,36,2017,26,24
All-Purpose Yards,26,21,547,33,2017,26,10
All-Purpose Yards,26,22,367,31,2018,26,29
All-Purpose Yards,26,23,367,31,2018,26,15
All-Purpose Yards,26,24,1134,31,2018,26,15
All-Purpose Yards,26,25,1004,30,2017,26,10
All-Purpose Yards,26,26,2427,28,2017,26,24
All-Purpose Yards,26,27,1240,27,2017,26,24
All-Purpose Yards,26,28,2499,25,2018,26,29
All-Purpose Yards,26,29,1550,25,2018,26,15
All-Purpose Yards,26,30,1240,23,2018,26,15
All-Purpose Yards,26,31,639,21,2017,26,24
All-Purpose Yards,26,32,3236,19,2018,26,29
All-Purpose Yards,26,33,367,19,2018,26,13
All-Purpose Yards,26,34,691,16,2018,26,29
All-Purpose Yards,26,35,348,15,2018,26,29
All-Purpose Yards,26,36,1264,14,2017,26,24
All-Purpose Yards,26,37,2433,14,2018,26,29
All-Purpose Yards,26,38,1550,13,2017,26,24
All-Purpose Yards,26,39,691,13,2017,26,10
All-Purpose Yards,26,40,992,12,2017,26,10
All-Purpose Yards,26,41,1174,10,2017,26,10
All-Purpose Yards,26,42,1240,10,2017,26,10
All-Purpose Yards,26,43,1550,10,2018,26,13
All-Purpose Yards,26,44,620,9,2017,26,24
All-Purpose Yards,26,45,446,7,2017,26,10
All-Purpose Yards,26,46,886,7,2017,26,10
All-Purpose Yards,26,47,691,7,2018,26,13
All-Purpose Yards,26,48,748,6,2017,26,10
All-Purpose Yards,26,49,547,5,2017,26,24
All-Purpose Yards,26,50,1264,5,2017,26,10
All-Purpose Yards,26,51,1240,5,2018,26,13
All-Purpose Yards,26,52,3236,4,2018,26,13
All-Purpose Yards,26,53,1174,2,2017,26,24
Quarterback Rating,28,0,1034,879,2018,28,16
Quarterback Rating,28,1,1034,654,2018,28,13
Pass Attempts,28,0,1034,37,2018,28,16
Pass Attempts,28,1,1034,25,2018,28,13
Pass Attempts,28,2,30,15,2018,28,13
Pass Completions,28,0,1034,23,2018,28,16
Pass Completions,28,1,1034,16,2018,28,13
Pass Completions,28,2,30,10,2018,28,13
Completion Percentage,28,0,1034,640,2018,28,13
Completion Percentage,28,1,1034,622,2018,28,16
Passing Yards,28,0,1034,302,2018,28,16
Passing Yards,28,1,1034,180,2018,28,13
Passing Yards,28,2,30,133,2018,28,13
Yards per Pass Attempt,28,0,1034,816,2018,28,16
Yards per Pass Attempt,28,1,1034,720,2018,28,13
Passing Touchdowns,28,0,30,2,2018,28,13
Passing Touchdowns,28,1,1034,1,2018,28,13
Times Sacked,28,0,1034,1,2018,28,16
Rushing Attempts,28,0,1261,18,2018,28,16
Rushing Attempts,28,1,1261,10,2018,28,13
Rushing Attempts,28,2,1034,7,2018,28,16
Rushing Attempts,28,3,338,6,2018,28,16
Rushing Attempts,28,4,338,4,2018,28,13
Rushing Attempts,28,5,1034,3,2018,28,13
Rushing Attempts,28,6,976,2,2018,28,16
Rushing Attempts,28,7,2564,2,2018,28,16
Rushing Yards,28,0,1261,65,2018,28,16
Rushing Yards,28,1,1034,41,2018,28,16
Rushing Yards,28,2,1034,40,2018,28,13
Rushing Yards,28,3,338,15,2018,28,16
Rushing Yards,28,4,2564,11,2018,28,16
Rushing Yards,28,5,976,7,2018,28,16
Rushing Yards,28,6,1261,6,2018,28,13
Rushing Yards,28,7,338,5,2018,28,13
Yards per Carry,28,0,1261,361,2018,28,16
Rushing Touchdowns,28,0,1261,1,2018,28,16
Receptions,28,0,216,12,2018,28,13
Receptions,28,1,2564,6,2018,28,16
Receptions,28,2,216,5,2018,28,16
Receptions,28,3,1523,5,2018,28,16
Receptions,28,4,1523,5,2018,28,13
Receptions,28,5,1767,3,2018,28,13
Receptions,28,6,1786,3,2018,28,13
Receptions,28,7,976,2,2018,28,16
Receptions,28,8,1261,2,2018,28,16
Receptions,28,9,3364,2,2018,28,16
Receptions,28,10,976,2,2018,28,13
Receptions,28,11,1767,1,2018,28,16
Receptions,28,12,2564,1,2018,28,13
Receiving Yards,28,0,216,171,2018,28,13
Receiving Yards,28,1,2564,114,2018,28,16
Receiving Yards,28,2,1523,54,2018,28,13
Receiving Yards,28,3,3364,50,2018,28,16
Receiving Yards,28,4,1523,48,2018,28,16
Receiving Yards,28,5,1767,31,2018,28,13
Receiving Yards,28,6,216,28,2018,28,16
Receiving Yards,28,7,1786,25,2018,28,13
Receiving Yards,28,8,976,23,2018,28,16
Receiving Yards,28,9,1767,22,2018,28,16
Receiving Yards,28,10,976,21,2018,28,13
Receiving Yards,28,11,1261,17,2018,28,16
Receiving Yards,28,12,2564,11,2018,28,13
Yards per Reception,28,0,2564,1900,2018,28,16
Yards per Reception,28,1,216,1425,2018,28,13
Yards per Reception,28,2,1523,1080,2018,28,13
Yards per Reception,28,3,1523,960,2018,28,16
Yards per Reception,28,4,216,560,2018,28,16
Receiving Touchdowns,28,0,216,2,2018,28,13
Receiving Touchdowns,28,1,2564,1,2018,28,13
Targeted Passes,28,0,216,14,2018,28,13
Targeted Passes,28,1,216,12,2018,28,16
Targeted Passes,28,2,1523,9,2018,28,13
Targeted Passes,28,3,2564,8,2018,28,16
Targeted Passes,28,4,1523,7,2018,28,16
Targeted Passes,28,5,1767,6,2018,28,13
Targeted Passes,28,6,1261,3,2018,28,16
Targeted Passes,28,7,976,3,2018,28,13
Targeted Passes,28,8,1786,3,2018,28,13
Targeted Passes,28,9,2564,3,2018,28,13
Targeted Passes,28,10,976,2,2018,28,16
Targeted Passes,28,11,3364,2,2018,28,16
Targeted Passes,28,12,338,1,2018,28,16
Targeted Passes,28,13,1767,1,2018,28,16
Targeted Passes,28,14,1781,1,2018,28,16
Targeted Passes,28,15,1261,1,2018,28,13
Targeted Passes,28,16,1781,1,2018,28,13
Passes Dropped,28,0,1523,1,2018,28,16
Passes Dropped,28,1,1781,1,2018,28,16
Passes Dropped,28,2,2564,1,2018,28,16
Passes Dropped,28,3,976,1,2018,28,13
Passes Dropped,28,4,1261,1,2018,28,13
Pass Defense Percentage,28,0,1215,866,2018,28,16
Pass Defense Percentage,28,1,251,860,2018,28,13
Pass Defense Percentage,28,2,1619,825,2018,28,16
Pass Defense Percentage,28,3,3903,825,2018,28,13
Pass Defense Percentage,28,4,668,820,2018,28,16
Pass Defense Percentage,28,5,1215,819,2018,28,13
Pass Defense Percentage,28,6,641,790,2018,28,16
Pass Defense Percentage,28,7,251,749,2018,28,16
Pass Defense Percentage,28,8,554,741,2018,28,13
Pass Defense Percentage,28,9,554,717,2018,28,16
Pass Defense Percentage,28,10,898,704,2018,28,13
Pass Defense Percentage,28,11,1394,697,2018,28,13
Pass Defense Percentage,28,12,898,680,2018,28,16
Pass Defense Percentage,28,13,641,680,2018,28,13
Pass Defense Percentage,28,14,668,656,2018,28,13
Pass Defense Percentage,28,15,3903,652,2018,28,16
Tackles,28,0,898,10,2018,28,13
Tackles,28,1,554,8,2018,28,13
Tackles,28,2,898,7,2018,28,16
Tackles,28,3,641,7,2018,28,13
Tackles,28,4,251,5,2018,28,16
Tackles,28,5,668,5,2018,28,13
Tackles,28,6,554,4,2018,28,16
Tackles,28,7,1215,4,2018,28,16
Tackles,28,8,251,4,2018,28,13
Tackles,28,9,3903,3,2018,28,16
Tackles,28,10,1215,3,2018,28,13
Tackles,28,11,299,2,2018,28,16
Tackles,28,12,641,2,2018,28,16
Tackles,28,13,668,2,2018,28,16
Tackles,28,14,754,2,2018,28,16
Tackles,28,15,1285,2,2018,28,16
Tackles,28,16,535,2,2018,28,13
Tackles,28,17,686,2,2018,28,13
Tackles,28,18,798,2,2018,28,13
Tackles,28,19,1285,2,2018,28,13
Tackles,28,20,1394,2,2018,28,13
Tackles,28,21,535,1,2018,28,16
Tackles,28,22,686,1,2018,28,16
Tackles,28,23,798,1,2018,28,16
Tackles,28,24,1394,1,2018,28,16
Tackles,28,25,1619,1,2018,28,16
Tackles,28,26,280,1,2018,28,13
Tackles,28,27,1182,1,2018,28,13
Tackles,28,28,1288,1,2018,28,13
Tackles,28,29,2286,1,2018,28,13
Tackles,28,30,2564,1,2018,28,13
Tackles,28,31,3903,1,2018,28,13
Assists,28,0,1285,5,2018,28,13
Assists,28,1,898,3,2018,28,16
Assists,28,2,1215,3,2018,28,13
Assists,28,3,251,2,2018,28,16
Assists,28,4,554,2,2018,28,16
Assists,28,5,251,2,2018,28,13
Assists,28,6,1182,2,2018,28,13
Assists,28,7,3903,2,2018,28,13
Assists,28,8,280,1,2018,28,16
Assists,28,9,668,1,2018,28,16
Assists,28,10,754,1,2018,28,16
Assists,28,11,2286,1,2018,28,16
Assists,28,12,299,1,2018,28,13
Assists,28,13,535,1,2018,28,13
Assists,28,14,554,1,2018,28,13
Assists,28,15,641,1,2018,28,13
Assists,28,16,668,1,2018,28,13
Assists,28,17,898,1,2018,28,13
Sacks,28,0,798,10,2018,28,16
Sacks,28,1,686,10,2018,28,13
Sacks,28,2,280,5,2018,28,16
Sacks,28,3,1285,5,2018,28,16
Hurries,28,0,1285,3,2018,28,16
Hurries,28,1,754,2,2018,28,16
Hurries,28,2,1285,2,2018,28,13
Hurries,28,3,299,1,2018,28,16
Hurries,28,4,299,1,2018,28,13
Blocked Passes,28,0,299,2,2018,28,13
Field Goals,28,0,3628,3,2018,28,16
Field Goals,28,1,3628,1,2018,28,13
Key Run Blocks,28,0,809,3,2018,28,16
Key Run Blocks,28,1,1197,3,2018,28,16
Key Run Blocks,28,2,447,3,2018,28,13
Key Run Blocks,28,3,2653,2,2018,28,16
Key Run Blocks,28,4,631,2,2018,28,13
Key Run Blocks,28,5,447,1,2018,28,16
Key Run Blocks,28,6,976,1,2018,28,16
Key Run Blocks,28,7,1767,1,2018,28,16
Key Run Blocks,28,8,3526,1,2018,28,16
Key Run Opportunities,28,0,447,7,2018,28,16
Key Run Opportunities,28,1,809,7,2018,28,16
Key Run Opportunities,28,2,1197,6,2018,28,16
Key Run Opportunities,28,3,447,4,2018,28,13
Key Run Opportunities,28,4,3526,3,2018,28,16
Key Run Opportunities,28,5,976,2,2018,28,16
Key Run Opportunities,28,6,2653,2,2018,28,16
Key Run Opportunities,28,7,631,2,2018,28,13
Key Run Opportunities,28,8,809,2,2018,28,13
Key Run Opportunities,28,9,1197,2,2018,28,13
Key Run Opportunities,28,10,3526,2,2018,28,13
Key Run Opportunities,28,11,1767,1,2018,28,16
Key Run Opportunities,28,12,795,1,2018,28,13
Key Run Opportunities,28,13,976,1,2018,28,13
Passes Defensed,28,0,251,1,2018,28,16
Passes Defensed,28,1,668,1,2018,28,16
Passes Defensed,28,2,1215,1,2018,28,16
Passes Defensed,28,3,251,1,2018,28,13
Passes Defensed,28,4,668,1,2018,28,13
Passes Defensed,28,5,1215,1,2018,28,13
Passes Defensed,28,6,1288,1,2018,28,13
Punt Return Yards,28,0,1781,5,2018,28,13
Punt Return Yards,28,1,1781,2,2018,28,16
Kickoff Return Yards,28,0,1261,140,2018,28,13
Points Scored,28,0,216,12,2018,28,13
Points Scored,28,1,3628,9,2018,28,16
Points Scored,28,2,1261,6,2018,28,16
Points Scored,28,3,2564,6,2018,28,13
Points Scored,28,4,3628,6,2018,28,13
Yards from Scrimmage,28,0,216,171,2018,28,13
Yards from Scrimmage,28,1,2564,125,2018,28,16
Yards from Scrimmage,28,2,1261,82,2018,28,16
Yards from Scrimmage,28,3,1523,54,2018,28,13
Yards from Scrimmage,28,4,3364,50,2018,28,16
Yards from Scrimmage,28,5,1523,48,2018,28,16
Yards from Scrimmage,28,6,1034,41,2018,28,16
Yards from Scrimmage,28,7,1034,40,2018,28,13
Yards from Scrimmage,28,8,1767,31,2018,28,13
Yards from Scrimmage,28,9,976,30,2018,28,16
Yards from Scrimmage,28,10,216,28,2018,28,16
Yards from Scrimmage,28,11,1786,25,2018,28,13
Yards from Scrimmage,28,12,1767,22,2018,28,16
Yards from Scrimmage,28,13,976,21,2018,28,13
Yards from Scrimmage,28,14,338,15,2018,28,16
Yards from Scrimmage,28,15,2564,11,2018,28,13
Yards from Scrimmage,28,16,1261,6,2018,28,13
Yards from Scrimmage,28,17,338,5,2018,28,13
All-Purpose Yards,28,0,216,171,2018,28,13
All-Purpose Yards,28,1,1261,146,2018,28,13
All-Purpose Yards,28,2,2564,125,2018,28,16
All-Purpose Yards,28,3,1261,82,2018,28,16
All-Purpose Yards,28,4,1523,54,2018,28,13
All-Purpose Yards,28,5,3364,50,2018,28,16
All-Purpose Yards,28,6,1523,48,2018,28,16
All-Purpose Yards,28,7,1034,41,2018,28,16
All-Purpose Yards,28,8,1034,40,2018,28,13
All-Purpose Yards,28,9,1767,31,2018,28,13
All-Purpose Yards,28,10,976,30,2018,28,16
All-Purpose Yards,28,11,216,28,2018,28,16
All-Purpose Yards,28,12,1786,25,2018,28,13
All-Purpose Yards,28,13,1767,22,2018,28,16
All-Purpose Yards,28,14,976,21,2018,28,13
All-Purpose Yards,28,15,338,15,2018,28,16
All-Purpose Yards,28,16,2564,11,2018,28,13
All-Purpose Yards,28,17,1215,7,2018,28,13
All-Purpose Yards,28,18,338,5,2018,28,13
All-Purpose Yards,28,19,1781,5,2018,28,13
All-Purpose Yards,28,20,1781,2,2018,28,16
Quarterback Rating,29,0,400,1491,2018,29,24
Quarterback Rating,29,1,400,890,2018,29,26
Pass Attempts,29,0,400,45,2018,29,26
Pass Attempts,29,1,400,22,2018,29,24
Pass Completions,29,0,400,32,2018,29,26
Pass Completions,29,1,400,20,2018,29,24
Completion Percentage,29,0,400,909,2018,29,24
Completion Percentage,29,1,400,711,2018,29,26
Passing Yards,29,0,400,319,2018,29,26
Passing Yards,29,1,400,286,2018,29,24
Yards per Pass Attempt,29,0,400,1300,2018,29,24
Yards per Pass Attempt,29,1,400,709,2018,29,26
Passing Touchdowns,29,0,400,2,2018,29,24
Passing Touchdowns,29,1,400,1,2018,29,26
Times Sacked,29,0,400,3,2018,29,24
Times Sacked,29,1,400,1,2018,29,26
Rushing Attempts,29,0,1299,11,2018,29,26
Rushing Attempts,29,1,1671,11,2018,29,26
Rushing Attempts,29,2,1299,10,2018,29,24
Rushing Attempts,29,3,1671,9,2018,29,24
Rushing Attempts,29,4,400,2,2018,29,24
Rushing Attempts,29,5,1872,2,2018,29,24
Rushing Attempts,29,6,400,2,2018,29,26
Rushing Attempts,29,7,1872,2,2018,29,26
Rushing Attempts,29,8,2595,1,2018,29,24
Rushing Attempts,29,9,3291,1,2018,29,24
Rushing Attempts,29,10,2595,1,2018,29,26
Rushing Yards,29,0,1299,57,2018,29,24
Rushing Yards,29,1,1299,34,2018,29,26
Rushing Yards,29,2,1671,33,2018,29,24
Rushing Yards,29,3,1671,31,2018,29,26
Rushing Yards,29,4,1872,17,2018,29,26
Rushing Yards,29,5,1872,16,2018,29,24
Rushing Yards,29,6,400,13,2018,29,24
Rushing Yards,29,7,400,11,2018,29,26
Rushing Yards,29,8,3291,3,2018,29,24
Rushing Touchdowns,29,0,400,1,2018,29,24
Rushing Touchdowns,29,1,1671,1,2018,29,24
Rushing Touchdowns,29,2,1299,1,2018,29,26
Receptions,29,0,630,9,2018,29,26
Receptions,29,1,1214,8,2018,29,26
Receptions,29,2,633,6,2018,29,24
Receptions,29,3,1214,6,2018,29,24
Receptions,29,4,633,6,2018,29,26
Receptions,29,5,1002,3,2018,29,26
Receptions,29,6,630,2,2018,29,24
Receptions,29,7,1299,2,2018,29,24
Receptions,29,8,3291,2,2018,29,24
Receptions,29,9,1299,2,2018,29,26
Receptions,29,10,1671,1,2018,29,24
Receptions,29,11,2595,1,2018,29,24
Receptions,29,12,951,1,2018,29,26
Receptions,29,13,1872,1,2018,29,26
Receptions,29,14,2595,1,2018,29,26
Receptions,29,15,3291,1,2018,29,26
Receiving Yards,29,0,630,105,2018,29,24
Receiving Yards,29,1,630,97,2018,29,26
Receiving Yards,29,2,1214,92,2018,29,26
Receiving Yards,29,3,633,69,2018,29,24
Receiving Yards,29,4,1214,46,2018,29,24
Receiving Yards,29,5,1002,44,2018,29,26
Receiving Yards,29,6,633,25,2018,29,26
Receiving Yards,29,7,1299,24,2018,29,24
Receiving Yards,29,8,3291,22,2018,29,24
Receiving Yards,29,9,1299,19,2018,29,26
Receiving Yards,29,10,951,17,2018,29,26
Receiving Yards,29,11,2595,15,2018,29,24
Receiving Yards,29,12,2595,13,2018,29,26
Receiving Yards,29,13,3291,8,2018,29,26
Receiving Yards,29,14,1671,5,2018,29,24
Receiving Yards,29,15,1872,4,2018,29,26
Yards per Reception,29,0,633,1150,2018,29,24
Yards per Reception,29,1,1214,1150,2018,29,26
Yards per Reception,29,2,630,1078,2018,29,26
Yards per Reception,29,3,1214,767,2018,29,24
Yards per Reception,29,4,633,417,2018,29,26
Receiving Touchdowns,29,0,630,1,2018,29,24
Receiving Touchdowns,29,1,1214,1,2018,29,24
Receiving Touchdowns,29,2,633,1,2018,29,26
Targeted Passes,29,0,630,12,2018,29,26
Targeted Passes,29,1,1214,9,2018,29,26
Targeted Passes,29,2,633,8,2018,29,26
Targeted Passes,29,3,1214,7,2018,29,24
Targeted Passes,29,4,633,6,2018,29,24
Targeted Passes,29,5,1002,5,2018,29,26
Targeted Passes,29,6,1299,4,2018,29,26
Targeted Passes,29,7,630,3,2018,29,24
Targeted Passes,29,8,1299,2,2018,29,24
Targeted Passes,29,9,3291,2,2018,29,24
Targeted Passes,29,10,951,2,2018,29,26
Targeted Passes,29,11,1872,2,2018,29,26
Targeted Passes,29,12,1671,1,2018,29,24
Targeted Passes,29,13,2595,1,2018,29,24
Targeted Passes,29,14,1671,1,2018,29,26
Targeted Passes,29,15,2595,1,2018,29,26
Targeted Passes,29,16,3291,1,2018,29,26
Passes Dropped,29,0,1214,1,2018,29,24
Passes Dropped,29,1,633,1,2018,29,26
Passes Dropped,29,2,1872,1,2018,29,26
Interceptions,29,0,327,1,2018,29,24
Interceptions,29,1,478,1,2018,29,24
Interceptions,29,2,1236,1,2018,29,24
Pass Defense Percentage,29,0,478,979,2018,29,24
Pass Defense Percentage,29,1,1143,979,2018,29,26
Pass Defense Percentage,29,2,3770,900,2018,29,26
Pass Defense Percentage,29,3,1236,872,2018,29,24
Pass Defense Percentage,29,4,1707,854,2018,29,26
Pass Defense Percentage,29,5,327,821,2018,29,24
Pass Defense Percentage,29,6,51,820,2018,29,26
Pass Defense Percentage,29,7,478,819,2018,29,26
Pass Defense Percentage,29,8,1707,795,2018,29,24
Pass Defense Percentage,29,9,1106,793,2018,29,24
Pass Defense Percentage,29,10,1106,784,2018,29,26
Pass Defense Percentage,29,11,1459,771,2018,29,24
Pass Defense Percentage,29,12,1459,746,2018,29,26
Pass Defense Percentage,29,13,657,725,2018,29,24
Pass Defense Percentage,29,14,1236,705,2018,29,26
Pass Defense Percentage,29,15,2237,688,2018,29,24
Pass Defense Percentage,29,16,51,680,2018,29,24
Pass Defense Percentage,29,17,327,662,2018,29,26
Tackles,29,0,327,7,2018,29,26
Tackles,29,1,327,6,2018,29,24
Tackles,29,2,1236,6,2018,29,26
Tackles,29,3,1707,6,2018,29,26
Tackles,29,4,1106,5,2018,29,24
Tackles,29,5,1236,5,2018,29,24
Tackles,29,6,1106,5,2018,29,26
Tackles,29,7,2237,5,2018,29,26
Tackles,29,8,51,4,2018,29,24
Tackles,29,9,478,4,2018,29,24
Tackles,29,10,657,4,2018,29,24
Tackles,29,11,1457,4,2018,29,24
Tackles,29,12,2237,4,2018,29,24
Tackles,29,13,3770,4,2018,29,24
Tackles,29,14,478,4,2018,29,26
Tackles,29,15,1707,3,2018,29,24
Tackles,29,16,51,3,2018,29,26
Tackles,29,17,746,3,2018,29,26
Tackles,29,18,3149,3,2018,29,26
Tackles,29,19,1143,2,2018,29,24
Tackles,29,20,1459,2,2018,29,24
Tackles,29,21,3725,2,2018,29,24
Tackles,29,22,3770,2,2018,29,26
Tackles,29,23,320,1,2018,29,24
Tackles,29,24,630,1,2018,29,26
Tackles,29,25,657,1,2018,29,26
Tackles,29,26,840,1,2018,29,26
Tackles,29,27,1278,1,2018,29,26
Tackles,29,28,1459,1,2018,29,26
Assists,29,0,327,4,2018,29,26
Assists,29,1,478,2,2018,29,24
Assists,29,2,1457,2,2018,29,24
Assists,29,3,320,2,2018,29,26
Assists,29,4,657,2,2018,29,26
Assists,29,5,1278,2,2018,29,26
Assists,29,6,327,1,2018,29,24
Assists,29,7,657,1,2018,29,24
Assists,29,8,1106,1,2018,29,24
Assists,29,9,1143,1,2018,29,24
Assists,29,10,1236,1,2018,29,24
Assists,29,11,1278,1,2018,29,24
Assists,29,12,1459,1,2018,29,24
Assists,29,13,1707,1,2018,29,24
Assists,29,14,478,1,2018,29,26
Assists,29,15,746,1,2018,29,26
Assists,29,16,1106,1,2018,29,26
Assists,29,17,1236,1,2018,29,26
Assists,29,18,1457,1,2018,29,26
Assists,29,19,1707,1,2018,29,26
Assists,29,20,2237,1,2018,29,26
Assists,29,21,3725,1,2018,29,26
Assists,29,22,3770,1,2018,29,26
Sacks,29,0,1106,10,2018,29,24
Sacks,29,1,1457,10,2018,29,24
Hurries,29,0,3725,2,2018,29,26
Hurries,29,1,1278,1,2018,29,24
Hurries,29,2,1457,1,2018,29,24
Hurries,29,3,3725,1,2018,29,24
Hurries,29,4,327,1,2018,29,26
Hurries,29,5,1459,1,2018,29,26
Blocked Passes,29,0,1278,1,2018,29,24
Blocked Passes,29,1,1106,1,2018,29,26
Field Goals,29,0,2813,2,2018,29,24
Field Goals,29,1,2813,2,2018,29,26
Key Run Blocks,29,0,324,5,2018,29,24
Key Run Blocks,29,1,1098,2,2018,29,24
Key Run Blocks,29,2,324,2,2018,29,26
Key Run Blocks,29,3,3541,2,2018,29,26
Key Run Blocks,29,4,274,1,2018,29,24
Key Run Blocks,29,5,832,1,2018,29,24
Key Run Blocks,29,6,274,1,2018,29,26
Key Run Blocks,29,7,832,1,2018,29,26
Key Run Blocks,29,8,1002,1,2018,29,26
Key Run Blocks,29,9,3291,1,2018,29,26
Key Run Opportunities,29,0,324,10,2018,29,24
Key Run Opportunities,29,1,324,6,2018,29,26
Key Run Opportunities,29,2,832,6,2018,29,26
Key Run Opportunities,29,3,274,5,2018,29,24
Key Run Opportunities,29,4,274,5,2018,29,26
Key Run Opportunities,29,5,3541,4,2018,29,26
Key Run Opportunities,29,6,832,3,2018,29,24
Key Run Opportunities,29,7,1098,3,2018,29,24
Key Run Opportunities,29,8,1098,3,2018,29,26
Key Run Opportunities,29,9,3541,2,2018,29,24
Key Run Opportunities,29,10,1002,1,2018,29,26
Key Run Opportunities,29,11,3291,1,2018,29,26
Pancake Blocks,29,0,274,1,2018,29,26
Pancake Blocks,29,1,3291,1,2018,29,26
Passes Defensed,29,0,1143,2,2018,29,26
Passes Defensed,29,1,3770,2,2018,29,26
Passes Defensed,29,2,320,1,2018,29,24
Passes Defensed,29,3,478,1,2018,29,24
Passes Defensed,29,4,1236,1,2018,29,24
Passes Defensed,29,5,51,1,2018,29,26
Passes Defensed,29,6,478,1,2018,29,26
Passes Defensed,29,7,1707,1,2018,29,26
Punt Return Yards,29,0,746,29,2018,29,24
Kickoff Return Yards,29,0,1707,65,2018,29,26
Kickoff Return Yards,29,1,1707,33,2018,29,24
Points Scored,29,0,2813,13,2018,29,24
Points Scored,29,1,2813,8,2018,29,26
Points Scored,29,2,327,6,2018,29,24
Points Scored,29,3,400,6,2018,29,24
Points Scored,29,4,478,6,2018,29,24
Points Scored,29,5,630,6,2018,29,24
Points Scored,29,6,1214,6,2018,29,24
Points Scored,29,7,1236,6,2018,29,24
Points Scored,29,8,1671,6,2018,29,24
Points Scored,29,9,633,6,2018,29,26
Points Scored,29,10,1299,6,2018,29,26
Yards from Scrimmage,29,0,630,105,2018,29,24
Yards from Scrimmage,29,1,630,97,2018,29,26
Yards from Scrimmage,29,2,1214,92,2018,29,26
Yards from Scrimmage,29,3,1299,81,2018,29,24
Yards from Scrimmage,29,4,633,69,2018,29,24
Yards from Scrimmage,29,5,1299,53,2018,29,26
Yards from Scrimmage,29,6,1214,46,2018,29,24
Yards from Scrimmage,29,7,1002,44,2018,29,26
Yards from Scrimmage,29,8,1671,38,2018,29,24
Yards from Scrimmage,29,9,1671,31,2018,29,26
Yards from Scrimmage,29,10,3291,25,2018,29,24
Yards from Scrimmage,29,11,633,25,2018,29,26
Yards from Scrimmage,29,12,1872,21,2018,29,26
Yards from Scrimmage,29,13,951,17,2018,29,26
Yards from Scrimmage,29,14,1872,16,2018,29,24
Yards from Scrimmage,29,15,2595,14,2018,29,24
Yards from Scrimmage,29,16,400,13,2018,29,24
Yards from Scrimmage,29,17,400,11,2018,29,26
Yards from Scrimmage,29,18,2595,10,2018,29,26
Yards from Scrimmage,29,19,3291,8,2018,29,26
All-Purpose Yards,29,0,630,105,2018,29,24
All-Purpose Yards,29,1,630,97,2018,29,26
All-Purpose Yards,29,2,1214,92,2018,29,26
All-Purpose Yards,29,3,1236,91,2018,29,24
All-Purpose Yards,29,4,1299,81,2018,29,24
All-Purpose Yards,29,5,633,69,2018,29,24
All-Purpose Yards,29,6,1707,65,2018,29,26
All-Purpose Yards,29,7,1299,53,2018,29,26
All-Purpose Yards,29,8,1214,46,2018,29,24
All-Purpose Yards,29,9,1002,44,2018,29,26
All-Purpose Yards,29,10,1671,38,2018,29,24
All-Purpose Yards,29,11,327,36,2018,29,24
All-Purpose Yards,29,12,1707,33,2018,29,24
All-Purpose Yards,29,13,1671,31,2018,29,26
All-Purpose Yards,29,14,478,29,2018,29,24
All-Purpose Yards,29,15,746,29,2018,29,24
All-Purpose Yards,29,16,3291,25,2018,29,24
All-Purpose Yards,29,17,633,25,2018,29,26
All-Purpose Yards,29,18,1872,21,2018,29,26
All-Purpose Yards,29,19,951,17,2018,29,26
All-Purpose Yards,29,20,1872,16,2018,29,24
All-Purpose Yards,29,21,2595,14,2018,29,24
All-Purpose Yards,29,22,400,13,2018,29,24
All-Purpose Yards,29,23,400,11,2018,29,26
All-Purpose Yards,29,24,2595,10,2018,29,26
