Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Passing Yards Allowed,22,19,255,2017,22,11
Passing Yards Allowed,22,20,259,2017,22,2
Passing Yards Allowed,22,21,265,2018,22,30
Passing Yards Allowed,22,22,272,2018,22,20
Passing Yards Allowed,22,23,277,2017,22,13
Passing Yards Allowed,22,24,278,2017,22,12
Passing Yards Allowed,22,25,278,2018,22,14
Passing Yards Allowed,22,26,279,2018,22,17
Passing Yards Allowed,22,27,283,2018,22,8
Passing Yards Allowed,22,28,285,2017,22,10
Passing Yards Allowed,22,29,291,2017,22,2
Passing Yards Allowed,22,30,306,2017,22,28
Passing Yards Allowed,22,31,311,2017,22,9
Rushing Yards,22,0,258,2018,22,23
Rushing Yards,22,1,196,2018,22,4
Rushing Yards,22,2,177,2018,22,14
Rushing Yards,22,3,177,2018,22,13
Rushing Yards,22,4,165,2017,22,30
Rushing Yards,22,5,156,2018,22,30
Rushing Yards,22,6,152,2017,22,6
Rushing Yards,22,7,149,2017,22,11
Rushing Yards,22,8,146,2018,22,20
Rushing Yards,22,9,142,2018,22,1
Rushing Yards,22,10,138,2017,22,16
Rushing Yards,22,11,137,2018,22,30
Rushing Yards,22,12,125,2017,22,30
Rushing Yards,22,13,120,2017,22,2
Rushing Yards,22,14,117,2017,22,12
Rushing Yards,22,15,116,2017,22,9
Rushing Yards,22,16,115,2018,22,6
Rushing Yards,22,17,115,2018,22,8
Rushing Yards,22,18,115,2018,22,2
Rushing Yards,22,19,106,2017,22,15
Rushing Yards,22,20,98,2017,22,10
Rushing Yards,22,21,96,2017,22,28
Rushing Yards,22,22,95,2018,22,2
Rushing Yards,22,23,94,2017,22,2
Rushing Yards,22,24,85,2018,22,27
Rushing Yards,22,25,79,2017,22,31
Rushing Yards,22,26,75,2018,22,6
Rushing Yards,22,27,72,2017,22,6
Rushing Yards,22,28,63,2017,22,5
Rushing Yards,22,29,51,2017,22,13
Rushing Yards,22,30,49,2018,22,12
Rushing Yards,22,31,36,2018,22,17
Rushing Yards Allowed,22,0,55,2018,22,14
Rushing Yards Allowed,22,1,60,2018,22,23
Rushing Yards Allowed,22,2,62,2018,22,30
Rushing Yards Allowed,22,3,65,2018,22,4
Rushing Yards Allowed,22,4,77,2017,22,2
Rushing Yards Allowed,22,5,81,2017,22,15
Rushing Yards Allowed,22,6,92,2018,22,20
Rushing Yards Allowed,22,7,93,2018,22,30
Rushing Yards Allowed,22,8,93,2018,22,6
Rushing Yards Allowed,22,9,98,2018,22,1
Rushing Yards Allowed,22,10,102,2017,22,28
Rushing Yards Allowed,22,11,108,2018,22,17
Rushing Yards Allowed,22,12,111,2017,22,30
Rushing Yards Allowed,22,13,112,2017,22,6
Rushing Yards Allowed,22,14,112,2018,22,6
Rushing Yards Allowed,22,15,113,2018,22,2
Rushing Yards Allowed,22,16,114,2017,22,16
Rushing Yards Allowed,22,17,121,2017,22,5
Rushing Yards Allowed,22,18,124,2017,22,13
Rushing Yards Allowed,22,19,126,2017,22,12
Rushing Yards Allowed,22,20,127,2017,22,30
Rushing Yards Allowed,22,21,132,2017,22,31
Rushing Yards Allowed,22,22,136,2017,22,11
Rushing Yards Allowed,22,23,146,2017,22,2
Rushing Yards Allowed,22,24,156,2017,22,9
Rushing Yards Allowed,22,25,159,2018,22,27
Rushing Yards Allowed,22,26,160,2018,22,8
Rushing Yards Allowed,22,27,179,2017,22,6
Rushing Yards Allowed,22,28,186,2018,22,2
Rushing Yards Allowed,22,29,221,2018,22,12
Rushing Yards Allowed,22,30,247,2017,22,10
Rushing Yards Allowed,22,31,258,2018,22,13
Total Yards,22,0,468,2018,22,13
Total Yards,22,1,458,2018,22,4
Total Yards,22,2,399,2017,22,28
Total Yards,22,3,395,2017,22,6
Total Yards,22,4,374,2018,22,2
Total Yards,22,5,364,2018,22,23
Total Yards,22,6,364,2018,22,1
Total Yards,22,7,350,2018,22,6
Total Yards,22,8,347,2017,22,12
Total Yards,22,9,326,2017,22,11
Total Yards,22,10,326,2018,22,27
Total Yards,22,11,320,2018,22,30
Total Yards,22,12,313,2018,22,20
Total Yards,22,13,311,2018,22,14
Total Yards,22,14,310,2018,22,6
Total Yards,22,15,303,2018,22,8
Total Yards,22,16,294,2017,22,30
Total Yards,22,17,293,2017,22,30
Total Yards,22,18,283,2017,22,31
Total Yards,22,19,275,2017,22,9
Total Yards,22,20,273,2017,22,2
Total Yards,22,21,272,2017,22,16
Total Yards,22,22,269,2018,22,2
Total Yards,22,23,265,2018,22,30
Total Yards,22,24,263,2017,22,15
Total Yards,22,25,262,2017,22,10
Total Yards,22,26,259,2018,22,12
Total Yards,22,27,250,2018,22,17
Total Yards,22,28,243,2017,22,5
Total Yards,22,29,240,2017,22,13
Total Yards,22,30,239,2017,22,6
Total Yards,22,31,215,2017,22,2
Total Yards Allowed,22,0,201,2017,22,15
Total Yards Allowed,22,1,203,2018,22,4
Total Yards Allowed,22,2,228,2017,22,31
Total Yards Allowed,22,3,240,2017,22,30
Total Yards Allowed,22,4,261,2018,22,6
Total Yards Allowed,22,5,280,2017,22,5
Total Yards Allowed,22,6,292,2018,22,30
Total Yards Allowed,22,7,300,2017,22,6
Total Yards Allowed,22,8,305,2018,22,23
Total Yards Allowed,22,9,305,2018,22,6
Total Yards Allowed,22,10,306,2017,22,30
Total Yards Allowed,22,11,310,2018,22,2
Total Yards Allowed,22,12,318,2017,22,16
Total Yards Allowed,22,13,321,2018,22,14
Total Yards Allowed,22,14,329,2018,22,1
Total Yards Allowed,22,15,340,2018,22,30
Total Yards Allowed,22,16,340,2018,22,2
Total Yards Allowed,22,17,349,2017,22,2
Total Yards Allowed,22,18,351,2017,22,6
Total Yards Allowed,22,19,358,2018,22,27
Total Yards Allowed,22,20,361,2018,22,20
Total Yards Allowed,22,21,367,2018,22,17
Total Yards Allowed,22,22,373,2017,22,11
Total Yards Allowed,22,23,386,2018,22,12
Total Yards Allowed,22,24,393,2017,22,12
Total Yards Allowed,22,25,397,2017,22,13
Total Yards Allowed,22,26,400,2017,22,28
Total Yards Allowed,22,27,401,2017,22,2
Total Yards Allowed,22,28,430,2018,22,8
Total Yards Allowed,22,29,457,2017,22,9
Total Yards Allowed,22,30,457,2018,22,13
Total Yards Allowed,22,31,511,2017,22,10
Pass Attempts,22,0,47,2017,22,31
Pass Attempts,22,1,46,2017,22,30
Pass Attempts,22,2,45,2017,22,12
Pass Attempts,22,3,43,2017,22,5
Pass Attempts,22,4,41,2017,22,6
Pass Attempts,22,5,40,2017,22,30
Pass Attempts,22,6,40,2018,22,6
Pass Attempts,22,7,37,2017,22,9
Pass Attempts,22,8,37,2018,22,20
Pass Attempts,22,9,36,2017,22,10
Pass Attempts,22,10,36,2018,22,13
Pass Attempts,22,11,33,2017,22,2
Pass Attempts,22,12,33,2017,22,28
Pass Attempts,22,13,33,2018,22,17
Pass Attempts,22,14,32,2018,22,12
Pass Attempts,22,15,31,2017,22,11
Pass Attempts,22,16,30,2018,22,27
Pass Attempts,22,17,30,2018,22,2
Pass Attempts,22,18,29,2017,22,6
Pass Attempts,22,19,29,2018,22,14
Pass Attempts,22,20,28,2017,22,13
Pass Attempts,22,21,28,2018,22,4
Pass Attempts,22,22,27,2018,22,6
Pass Attempts,22,23,27,2018,22,8
Pass Attempts,22,24,26,2017,22,15
Pass Attempts,22,25,26,2017,22,2
Pass Attempts,22,26,26,2018,22,23
Pass Attempts,22,27,24,2018,22,30
Pass Attempts,22,28,24,2018,22,2
Pass Attempts,22,29,23,2018,22,30
Pass Attempts,22,30,22,2017,22,16
Pass Attempts,22,31,22,2018,22,1
Rush Attempts,22,0,46,2018,22,4
Rush Attempts,22,1,41,2018,22,30
Rush Attempts,22,2,41,2018,22,14
Rush Attempts,22,3,37,2018,22,23
Rush Attempts,22,4,37,2018,22,20
Rush Attempts,22,5,32,2018,22,6
Rush Attempts,22,6,32,2018,22,2
Rush Attempts,22,7,31,2017,22,15
Rush Attempts,22,8,31,2018,22,1
Rush Attempts,22,9,29,2017,22,2
Rush Attempts,22,10,29,2018,22,17
Rush Attempts,22,11,29,2018,22,13
Rush Attempts,22,12,29,2018,22,2
Rush Attempts,22,13,28,2018,22,30
Rush Attempts,22,14,27,2017,22,30
Rush Attempts,22,15,27,2017,22,6
Rush Attempts,22,16,27,2018,22,12
Rush Attempts,22,17,26,2017,22,16
Rush Attempts,22,18,26,2017,22,30
Rush Attempts,22,19,26,2018,22,27
Rush Attempts,22,20,25,2017,22,13
Rush Attempts,22,21,25,2017,22,28
Rush Attempts,22,22,24,2017,22,9
Rush Attempts,22,23,24,2017,22,2
Rush Attempts,22,24,24,2017,22,31
Rush Attempts,22,25,24,2018,22,6
Rush Attempts,22,26,21,2017,22,11
Rush Attempts,22,27,19,2017,22,5
Rush Attempts,22,28,19,2018,22,8
Rush Attempts,22,29,18,2017,22,12
Rush Attempts,22,30,18,2017,22,6
Rush Attempts,22,31,16,2017,22,10
Points Scored,23,0,55,2018,23,8
Points Scored,23,1,50,2018,23,6
Points Scored,23,2,30,2018,23,2
Points Scored,23,3,29,2017,23,30
Points Scored,23,4,28,2018,23,24
Points Scored,23,5,27,2017,23,21
Points Scored,23,6,27,2018,23,13
Points Scored,23,7,26,2018,23,20
Points Scored,23,8,24,2017,23,13
Points Scored,23,9,24,2018,23,22
Points Scored,23,10,20,2017,23,20
Points Scored,23,11,20,2017,23,7
Points Scored,23,12,20,2018,23,26
Points Scored,23,13,19,2018,23,30
Points Scored,23,14,19,2018,23,14
Points Scored,23,15,19,2018,23,25
Points Scored,23,16,17,2017,23,12
Points Scored,23,17,16,2017,23,8
Points Scored,23,18,15,2017,23,29
Points Scored,23,19,15,2018,23,20
Points Scored,23,20,14,2018,23,0
Points Scored,23,21,13,2017,23,8
Points Scored,23,22,13,2017,23,16
Points Scored,23,23,13,2018,23,8
Points Scored,23,24,13,2018,23,13
Points Scored,23,25,10,2017,23,19
Points Scored,23,26,7,2017,23,3
Points Scored,23,27,6,2017,23,18
Points Scored,23,28,6,2018,23,12
Points Scored,23,29,3,2017,23,14
Points Allowed,23,0,3,2017,23,3
Points Allowed,23,1,10,2018,23,8
Points Allowed,23,2,10,2018,23,20
Points Allowed,23,3,13,2017,23,19
Points Allowed,23,4,14,2017,23,12
Points Allowed,23,5,16,2017,23,30
Points Allowed,23,6,16,2017,23,29
Points Allowed,23,7,16,2018,23,20
Points Allowed,23,8,17,2017,23,8
Points Allowed,23,9,17,2018,23,13
Points Allowed,23,10,17,2018,23,25
Points Allowed,23,11,19,2017,23,13
Points Allowed,23,12,19,2018,23,8
Points Allowed,23,13,20,2017,23,21
Points Allowed,23,14,20,2018,23,14
Points Allowed,23,15,20,2018,23,0
Points Allowed,23,16,21,2017,23,18
Points Allowed,23,17,24,2017,23,20
Points Allowed,23,18,24,2017,23,16
Points Allowed,23,19,24,2018,23,6
Points Allowed,23,20,27,2017,23,13
Points Allowed,23,21,27,2017,23,20
Points Allowed,23,22,28,2017,23,7
Points Allowed,23,23,30,2018,23,12
Points Allowed,23,24,31,2018,23,24
Points Allowed,23,25,31,2018,23,22
Points Allowed,23,26,31,2018,23,26
Points Allowed,23,27,33,2017,23,8
Points Allowed,23,28,33,2018,23,2
Points Allowed,23,29,33,2018,23,13
Points Allowed,23,30,35,2017,23,14
Points Allowed,23,31,40,2018,23,30
Passing Yards,23,0,409,2018,23,24
Passing Yards,23,1,328,2018,23,8
Passing Yards,23,2,325,2018,23,2
Passing Yards,23,3,307,2018,23,6
Passing Yards,23,4,295,2017,23,8
Passing Yards,23,5,280,2017,23,30
Passing Yards,23,6,278,2017,23,12
Passing Yards,23,7,277,2018,23,13
Passing Yards,23,8,261,2017,23,20
Passing Yards,23,9,256,2018,23,12
Passing Yards,23,10,256,2018,23,20
Passing Yards,23,11,248,2018,23,22
Passing Yards,23,12,248,2018,23,8
Passing Yards,23,13,247,2017,23,21
Passing Yards,23,14,242,2017,23,16
Passing Yards,23,15,237,2018,23,0
Passing Yards,23,16,236,2017,23,7
Passing Yards,23,17,236,2017,23,29
Passing Yards,23,18,230,2018,23,25
Passing Yards,23,19,225,2018,23,26
Passing Yards,23,20,219,2017,23,19
Passing Yards,23,21,211,2018,23,20
Passing Yards,23,22,208,2017,23,13
Passing Yards,23,23,194,2017,23,18
Passing Yards,23,24,185,2018,23,14
Passing Yards,23,25,178,2018,23,30
Passing Yards,23,26,164,2017,23,8
Passing Yards,23,27,146,2017,23,14
Passing Yards,23,28,145,2018,23,13
Passing Yards,23,29,136,2017,23,13
Passing Yards,23,30,136,2017,23,20
Passing Yards,23,31,99,2017,23,3
Passing Yards Allowed,23,0,130,2018,23,22
Passing Yards Allowed,23,1,147,2017,23,30
Passing Yards Allowed,23,2,151,2017,23,8
Passing Yards Allowed,23,3,166,2017,23,8
Passing Yards Allowed,23,4,172,2018,23,13
Passing Yards Allowed,23,5,187,2017,23,19
Passing Yards Allowed,23,6,188,2018,23,30
Passing Yards Allowed,23,7,196,2018,23,12
Passing Yards Allowed,23,8,198,2017,23,20
Passing Yards Allowed,23,9,198,2018,23,14
Passing Yards Allowed,23,10,200,2018,23,2
Passing Yards Allowed,23,11,217,2017,23,16
Passing Yards Allowed,23,12,218,2018,23,6
Passing Yards Allowed,23,13,232,2018,23,13
Passing Yards Allowed,23,14,234,2017,23,3
Passing Yards Allowed,23,15,236,2017,23,20
Passing Yards Allowed,23,16,239,2018,23,0
Passing Yards Allowed,23,17,240,2018,23,8
Passing Yards Allowed,23,18,242,2018,23,24
Passing Yards Allowed,23,19,247,2017,23,13
Passing Yards Allowed,23,20,252,2017,23,12
Passing Yards Allowed,23,21,257,2018,23,20
Passing Yards Allowed,23,22,262,2017,23,18
Passing Yards Allowed,23,23,268,2018,23,25
Passing Yards Allowed,23,24,284,2018,23,20
Passing Yards Allowed,23,25,288,2018,23,8
Passing Yards Allowed,23,26,303,2017,23,7
Passing Yards Allowed,23,27,306,2017,23,14
Passing Yards Allowed,23,28,307,2017,23,29
Passing Yards Allowed,23,29,330,2017,23,21
Passing Yards Allowed,23,30,352,2017,23,13
Passing Yards Allowed,23,31,416,2018,23,26
Rushing Yards,23,0,207,2018,23,25
Rushing Yards,23,1,181,2018,23,26
Rushing Yards,23,2,162,2018,23,13
Rushing Yards,23,3,160,2017,23,7
Rushing Yards,23,4,137,2018,23,2
Rushing Yards,23,5,136,2018,23,6
Rushing Yards,23,6,120,2017,23,8
Rushing Yards,23,7,112,2017,23,20
Rushing Yards,23,8,112,2018,23,13
Rushing Yards,23,9,103,2017,23,14
Rushing Yards,23,10,102,2017,23,13
Rushing Yards,23,11,96,2017,23,21
Rushing Yards,23,12,93,2017,23,30
Rushing Yards,23,13,93,2018,23,8
Rushing Yards,23,14,89,2018,23,20
Rushing Yards,23,15,86,2017,23,29
Rushing Yards,23,16,85,2018,23,30
Rushing Yards,23,17,84,2017,23,12
Rushing Yards,23,18,81,2018,23,20
Rushing Yards,23,19,78,2017,23,16
Rushing Yards,23,20,78,2017,23,3
Rushing Yards,23,21,77,2018,23,8
Rushing Yards,23,22,64,2017,23,18
Rushing Yards,23,23,62,2017,23,8
Rushing Yards,23,24,60,2018,23,22
Rushing Yards,23,25,50,2018,23,14
Rushing Yards,23,26,49,2017,23,19
Rushing Yards,23,27,48,2018,23,0
Rushing Yards,23,28,46,2018,23,12
Rushing Yards,23,29,45,2018,23,24
Rushing Yards,23,30,21,2017,23,13
Rushing Yards,23,31,13,2017,23,20
Rushing Yards Allowed,23,0,29,2018,23,25
Rushing Yards Allowed,23,1,51,2018,23,26
Rushing Yards Allowed,23,2,57,2017,23,19
Rushing Yards Allowed,23,3,70,2017,23,29
Rushing Yards Allowed,23,4,86,2017,23,3
Rushing Yards Allowed,23,5,94,2018,23,20
Rushing Yards Allowed,23,6,96,2018,23,12
Rushing Yards Allowed,23,7,99,2018,23,20
Rushing Yards Allowed,23,8,100,2017,23,21
Rushing Yards Allowed,23,9,102,2017,23,30
Rushing Yards Allowed,23,10,104,2017,23,20
Rushing Yards Allowed,23,11,108,2018,23,8
Rushing Yards Allowed,23,12,113,2018,23,2
Rushing Yards Allowed,23,13,115,2018,23,13
Rushing Yards Allowed,23,14,118,2017,23,8
Rushing Yards Allowed,23,15,120,2018,23,24
Rushing Yards Allowed,23,16,124,2018,23,8
Rushing Yards Allowed,23,17,125,2017,23,13
Rushing Yards Allowed,23,18,130,2017,23,12
Rushing Yards Allowed,23,19,148,2018,23,14
Rushing Yards Allowed,23,20,151,2018,23,13
Rushing Yards Allowed,23,21,156,2017,23,14
Rushing Yards Allowed,23,22,158,2017,23,7
Rushing Yards Allowed,23,23,160,2017,23,20
Rushing Yards Allowed,23,24,164,2017,23,18
Rushing Yards Allowed,23,25,170,2018,23,0
Rushing Yards Allowed,23,26,181,2018,23,6
Rushing Yards Allowed,23,27,189,2017,23,13
Rushing Yards Allowed,23,28,190,2018,23,30
Rushing Yards Allowed,23,29,226,2017,23,16
Rushing Yards Allowed,23,30,227,2017,23,8
Rushing Yards Allowed,23,31,258,2018,23,22
Total Yards,23,0,445,2018,23,2
Total Yards,23,1,443,2018,23,6
Total Yards,23,2,437,2018,23,25
Total Yards,23,3,417,2018,23,8
Total Yards,23,4,409,2018,23,24
Total Yards,23,5,402,2017,23,8
Total Yards,23,6,386,2017,23,7
Total Yards,23,7,372,2018,23,26
Total Yards,23,8,363,2017,23,30
Total Yards,23,9,363,2018,23,13
Total Yards,23,10,353,2017,23,20
Total Yards,23,11,336,2017,23,12
Total Yards,23,12,334,2017,23,21
Total Yards,23,13,317,2018,23,8
Total Yards,23,14,316,2017,23,16
Total Yards,23,15,311,2017,23,29
Total Yards,23,16,307,2018,23,13
Total Yards,23,17,305,2018,23,22
Total Yards,23,18,305,2018,23,20
Total Yards,23,19,300,2017,23,13
Total Yards,23,20,300,2018,23,20
Total Yards,23,21,294,2018,23,12
Total Yards,23,22,275,2018,23,0
Total Yards,23,23,252,2017,23,19
Total Yards,23,24,252,2018,23,30
Total Yards,23,25,246,2017,23,18
Total Yards,23,26,226,2017,23,14
Total Yards,23,27,222,2017,23,8
Total Yards,23,28,219,2018,23,14
Total Yards,23,29,177,2017,23,3
Total Yards,23,30,149,2017,23,13
Total Yards,23,31,138,2017,23,20
Total Yards Allowed,23,0,235,2017,23,19
Total Yards Allowed,23,1,237,2017,23,30
Total Yards Allowed,23,2,271,2017,23,8
Total Yards Allowed,23,3,277,2017,23,3
Total Yards Allowed,23,4,278,2018,23,12
Total Yards Allowed,23,5,291,2017,23,20
Total Yards Allowed,23,6,294,2018,23,25
Total Yards Allowed,23,7,309,2018,23,2
Total Yards Allowed,23,8,311,2018,23,13
Total Yards Allowed,23,9,327,2018,23,14
Total Yards Allowed,23,10,338,2018,23,20
Total Yards Allowed,23,11,347,2018,23,13
Total Yards Allowed,23,12,350,2018,23,8
Total Yards Allowed,23,13,354,2017,23,12
Total Yards Allowed,23,14,356,2017,23,29
Total Yards Allowed,23,15,356,2018,23,24
Total Yards Allowed,23,16,364,2018,23,22
Total Yards Allowed,23,17,364,2018,23,30
Total Yards Allowed,23,18,371,2018,23,6
Total Yards Allowed,23,19,378,2017,23,8
Total Yards Allowed,23,20,380,2018,23,20
Total Yards Allowed,23,21,391,2018,23,8
Total Yards Allowed,23,22,396,2017,23,20
Total Yards Allowed,23,23,399,2018,23,0
Total Yards Allowed,23,24,418,2017,23,18
Total Yards Allowed,23,25,422,2017,23,13
Total Yards Allowed,23,26,423,2017,23,21
Total Yards Allowed,23,27,439,2017,23,14
Total Yards Allowed,23,28,443,2017,23,16
Total Yards Allowed,23,29,461,2017,23,7
Total Yards Allowed,23,30,462,2018,23,26
Total Yards Allowed,23,31,471,2017,23,13
Pass Attempts,23,0,54,2018,23,12
Pass Attempts,23,1,49,2017,23,20
Pass Attempts,23,2,47,2018,23,0
Pass Attempts,23,3,46,2017,23,7
Pass Attempts,23,4,45,2018,23,13
Pass Attempts,23,5,43,2018,23,24
Pass Attempts,23,6,43,2018,23,25
Pass Attempts,23,7,41,2018,23,20
Pass Attempts,23,8,40,2017,23,8
Pass Attempts,23,9,40,2017,23,12
Pass Attempts,23,10,40,2017,23,20
Pass Attempts,23,11,40,2018,23,30
Pass Attempts,23,12,40,2018,23,6
Pass Attempts,23,13,39,2017,23,30
Pass Attempts,23,14,39,2017,23,19
Pass Attempts,23,15,39,2018,23,14
Pass Attempts,23,16,36,2017,23,16
Pass Attempts,23,17,36,2017,23,29
Pass Attempts,23,18,36,2018,23,2
Pass Attempts,23,19,36,2018,23,26
Pass Attempts,23,20,36,2018,23,8
Pass Attempts,23,21,35,2017,23,14
Pass Attempts,23,22,35,2018,23,22
Pass Attempts,23,23,34,2017,23,8
Pass Attempts,23,24,34,2018,23,8
Pass Attempts,23,25,32,2017,23,13
Pass Attempts,23,26,32,2017,23,21
Pass Attempts,23,27,31,2017,23,13
Pass Attempts,23,28,31,2018,23,20
Pass Attempts,23,29,31,2018,23,13
Pass Attempts,23,30,30,2017,23,18
Pass Attempts,23,31,26,2017,23,3
Rush Attempts,23,0,33,2017,23,21
Rush Attempts,23,1,32,2018,23,8
Rush Attempts,23,2,30,2017,23,30
Rush Attempts,23,3,30,2017,23,29
Rush Attempts,23,4,30,2018,23,13
Rush Attempts,23,5,28,2017,23,3
Rush Attempts,23,6,27,2018,23,20
Rush Attempts,23,7,27,2018,23,25
Rush Attempts,23,8,26,2018,23,20
Rush Attempts,23,9,25,2017,23,16
Rush Attempts,23,10,24,2017,23,12
Rush Attempts,23,11,24,2017,23,19
Rush Attempts,23,12,24,2018,23,12
Rush Attempts,23,13,24,2018,23,2
Rush Attempts,23,14,24,2018,23,30
Rush Attempts,23,15,24,2018,23,8
Rush Attempts,23,16,23,2017,23,14
Rush Attempts,23,17,23,2017,23,13
Rush Attempts,23,18,23,2017,23,18
Rush Attempts,23,19,23,2017,23,8
Rush Attempts,23,20,23,2017,23,7
Rush Attempts,23,21,23,2018,23,22
Rush Attempts,23,22,21,2017,23,20
Rush Attempts,23,23,20,2018,23,26
Rush Attempts,23,24,19,2017,23,8
Rush Attempts,23,25,19,2018,23,13
Rush Attempts,23,26,18,2017,23,13
Rush Attempts,23,27,17,2018,23,6
Rush Attempts,23,28,17,2018,23,14
Rush Attempts,23,29,17,2018,23,0
Rush Attempts,23,30,16,2017,23,20
Rush Attempts,23,31,16,2018,23,24
Points Scored,24,0,53,2018,24,20
Points Scored,24,1,45,2017,24,21
Points Scored,24,2,44,2018,24,25
Points Scored,24,3,41,2018,24,5
Points Scored,24,4,38,2018,24,15
Points Scored,24,5,36,2017,24,26
Points Scored,24,6,34,2018,24,25
Points Scored,24,7,34,2018,24,7
Points Scored,24,8,31,2018,24,23
Points Scored,24,9,31,2018,24,10
Points Scored,24,10,30,2017,24,25
Points Scored,24,11,27,2017,24,1
Points Scored,24,12,24,2017,24,18
Points Scored,24,13,24,2017,24,0
Points Scored,24,14,24,2018,24,13
Points Scored,24,15,23,2017,24,25
Points Scored,24,16,23,2018,24,0
Points Scored,24,17,20,2017,24,26
Points Scored,24,18,20,2017,24,29
Points Scored,24,19,20,2017,24,7
Points Scored,24,20,20,2018,24,26
Points Scored,24,21,16,2017,24,28
Points Scored,24,22,16,2018,24,8
Points Scored,24,23,14,2017,24,31
Points Scored,24,24,14,2017,24,0
Points Scored,24,25,14,2018,24,26
Points Scored,24,26,13,2017,24,11
Points Scored,24,27,13,2018,24,4
Points Scored,24,28,13,2018,24,0
Points Scored,24,29,10,2017,24,10
Points Scored,24,30,10,2017,24,12
Points Scored,24,31,6,2018,24,9
Points Allowed,24,0,0,2018,24,20
Points Allowed,24,1,3,2017,24,25
Points Allowed,24,2,3,2017,24,0
Points Allowed,24,3,3,2018,24,25
Points Allowed,24,4,6,2017,24,11
Points Allowed,24,5,6,2017,24,12
Points Allowed,24,6,6,2018,24,0
Points Allowed,24,7,9,2017,24,18
Points Allowed,24,8,9,2018,24,4
Points Allowed,24,9,10,2017,24,29
Points Allowed,24,10,10,2018,24,0
Points Allowed,24,11,14,2017,24,26
Points Allowed,24,12,16,2017,24,25
Points Allowed,24,13,17,2017,24,10
Points Allowed,24,14,17,2017,24,28
Points Allowed,24,15,17,2017,24,31
Points Allowed,24,16,17,2017,24,0
Points Allowed,24,17,17,2018,24,10
Points Allowed,24,18,17,2018,24,5
Points Allowed,24,19,23,2018,24,15
Points Allowed,24,20,23,2018,24,9
Points Allowed,24,21,23,2018,24,25
Points Allowed,24,22,23,2018,24,8
Points Allowed,24,23,24,2017,24,1
Points Allowed,24,24,26,2018,24,13
Points Allowed,24,25,27,2018,24,7
Points Allowed,24,26,28,2017,24,26
Points Allowed,24,27,28,2018,24,23
Points Allowed,24,28,36,2018,24,26
Points Allowed,24,29,37,2017,24,7
Points Allowed,24,30,38,2017,24,21
Points Allowed,24,31,40,2018,24,26
Passing Yards,24,0,416,2018,24,25
Passing Yards,24,1,335,2018,24,26
Passing Yards,24,2,332,2017,24,31
Passing Yards,24,3,319,2017,24,26
Passing Yards,24,4,306,2018,24,15
Passing Yards,24,5,292,2017,24,25
Passing Yards,24,6,291,2017,24,1
Passing Yards,24,7,286,2017,24,26
Passing Yards,24,8,277,2018,24,4
Passing Yards,24,9,277,2018,24,7
Passing Yards,24,10,270,2018,24,10
Passing Yards,24,11,269,2017,24,28
