Category,Team/All_Teams,Place,Player,Record,Year,Team,Opponent
Key Run Blocks,20,83,2676,1,2017,20,3
Key Run Blocks,20,84,1148,1,2017,20,16
Key Run Blocks,20,85,144,1,2017,20,8
Key Run Blocks,20,86,144,1,2017,20,18
Key Run Blocks,20,87,317,1,2017,20,18
Key Run Blocks,20,88,1148,1,2017,20,18
Key Run Blocks,20,89,2678,1,2017,20,18
Key Run Blocks,20,90,1148,1,2017,20,13
Key Run Blocks,20,91,1148,1,2017,20,7
Key Run Blocks,20,92,2678,1,2017,20,7
Key Run Blocks,20,93,2676,1,2017,20,21
Key Run Blocks,20,94,144,1,2017,20,23
Key Run Blocks,20,95,339,1,2017,20,23
Key Run Blocks,20,96,361,1,2017,20,23
Key Run Blocks,20,97,981,1,2018,20,23
Key Run Blocks,20,98,57,1,2018,20,25
Key Run Blocks,20,99,1801,1,2018,20,11
Key Run Opportunities,20,0,57,15,2017,20,8
Key Run Opportunities,20,1,480,14,2018,20,13
Key Run Opportunities,20,2,57,13,2017,20,16
Key Run Opportunities,20,3,57,10,2017,20,23
Key Run Opportunities,20,4,57,10,2017,20,18
Key Run Opportunities,20,5,480,10,2018,20,11
Key Run Opportunities,20,6,480,9,2017,20,19
Key Run Opportunities,20,7,57,9,2018,20,30
Key Run Opportunities,20,8,480,9,2018,20,30
Key Run Opportunities,20,9,57,9,2018,20,0
Key Run Opportunities,20,10,480,8,2017,20,29
Key Run Opportunities,20,11,57,8,2017,20,3
Key Run Opportunities,20,12,57,8,2017,20,14
Key Run Opportunities,20,13,1148,8,2017,20,18
Key Run Opportunities,20,14,57,8,2017,20,21
Key Run Opportunities,20,15,57,8,2018,20,11
Key Run Opportunities,20,16,57,8,2018,20,6
Key Run Opportunities,20,17,480,8,2018,20,16
Key Run Opportunities,20,18,57,7,2017,20,28
Key Run Opportunities,20,19,317,7,2017,20,29
Key Run Opportunities,20,20,57,7,2017,20,2
Key Run Opportunities,20,21,57,7,2017,20,13
Key Run Opportunities,20,22,2678,7,2017,20,23
Key Run Opportunities,20,23,981,7,2018,20,25
Key Run Opportunities,20,24,480,7,2018,20,26
Key Run Opportunities,20,25,57,6,2017,20,19
Key Run Opportunities,20,26,57,6,2017,20,8
Key Run Opportunities,20,27,57,6,2017,20,13
Key Run Opportunities,20,28,2678,6,2017,20,16
Key Run Opportunities,20,29,317,6,2017,20,7
Key Run Opportunities,20,30,2676,6,2017,20,7
Key Run Opportunities,20,31,57,6,2017,20,23
Key Run Opportunities,20,32,317,6,2017,20,23
Key Run Opportunities,20,33,480,6,2018,20,25
Key Run Opportunities,20,34,480,6,2018,20,2
Key Run Opportunities,20,35,981,6,2018,20,2
Key Run Opportunities,20,36,981,6,2018,20,30
Key Run Opportunities,20,37,317,6,2018,20,13
Key Run Opportunities,20,38,981,6,2018,20,22
Key Run Opportunities,20,39,480,6,2018,20,23
Key Run Opportunities,20,40,981,6,2018,20,24
Key Run Opportunities,20,41,480,6,2018,20,0
Key Run Opportunities,20,42,480,6,2018,20,13
Key Run Opportunities,20,43,57,6,2018,20,26
Key Run Opportunities,20,44,981,6,2018,20,26
Key Run Opportunities,20,45,1148,6,2018,20,26
Key Run Opportunities,20,46,317,5,2017,20,28
Key Run Opportunities,20,47,480,5,2017,20,28
Key Run Opportunities,20,48,317,5,2017,20,14
Key Run Opportunities,20,49,2678,5,2017,20,8
Key Run Opportunities,20,50,1148,5,2017,20,23
Key Run Opportunities,20,51,480,5,2018,20,23
Key Run Opportunities,20,52,57,5,2018,20,25
Key Run Opportunities,20,53,57,5,2018,20,22
Key Run Opportunities,20,54,317,5,2018,20,22
Key Run Opportunities,20,55,317,5,2018,20,8
Key Run Opportunities,20,56,480,5,2018,20,24
Key Run Opportunities,20,57,57,5,2018,20,8
Key Run Opportunities,20,58,57,4,2017,20,29
Key Run Opportunities,20,59,317,4,2017,20,8
Key Run Opportunities,20,60,317,4,2017,20,23
Key Run Opportunities,20,61,339,4,2017,20,23
Key Run Opportunities,20,62,2676,4,2017,20,23
Key Run Opportunities,20,63,2678,4,2017,20,3
Key Run Opportunities,20,64,1148,4,2017,20,14
Key Run Opportunities,20,65,317,4,2017,20,16
Key Run Opportunities,20,66,2676,4,2017,20,16
Key Run Opportunities,20,67,317,4,2017,20,18
Key Run Opportunities,20,68,2678,4,2017,20,18
Key Run Opportunities,20,69,2676,4,2017,20,13
Key Run Opportunities,20,70,2676,4,2017,20,21
Key Run Opportunities,20,71,57,4,2018,20,23
Key Run Opportunities,20,72,317,4,2018,20,25
Key Run Opportunities,20,73,981,4,2018,20,11
Key Run Opportunities,20,74,1801,4,2018,20,11
Key Run Opportunities,20,75,57,4,2018,20,2
Key Run Opportunities,20,76,317,4,2018,20,30
Key Run Opportunities,20,77,57,4,2018,20,13
Key Run Opportunities,20,78,480,4,2018,20,22
Key Run Opportunities,20,79,981,4,2018,20,23
Key Run Opportunities,20,80,480,4,2018,20,8
Key Run Opportunities,20,81,57,4,2018,20,16
Key Run Opportunities,20,82,317,4,2018,20,16
Key Run Opportunities,20,83,1148,4,2018,20,16
Key Run Opportunities,20,84,1148,4,2018,20,0
Key Run Opportunities,20,85,57,4,2018,20,13
Key Run Opportunities,20,86,480,4,2018,20,8
Key Run Opportunities,20,87,1148,3,2017,20,28
Key Run Opportunities,20,88,2676,3,2017,20,29
Key Run Opportunities,20,89,480,3,2017,20,8
Key Run Opportunities,20,90,317,3,2017,20,2
Key Run Opportunities,20,91,339,3,2017,20,2
Key Run Opportunities,20,92,969,3,2017,20,2
Key Run Opportunities,20,93,2678,3,2017,20,23
Key Run Opportunities,20,94,2678,3,2017,20,14
Key Run Opportunities,20,95,317,3,2017,20,8
Key Run Opportunities,20,96,1148,3,2017,20,8
Key Run Opportunities,20,97,317,3,2017,20,13
Key Run Opportunities,20,98,2678,3,2017,20,13
Key Run Opportunities,20,99,57,3,2017,20,7
Pancake Blocks,20,0,480,2,2017,20,19
Pancake Blocks,20,1,57,2,2017,20,8
Pancake Blocks,20,2,57,2,2018,20,6
Pancake Blocks,20,3,480,2,2018,20,6
Pancake Blocks,20,4,480,2,2018,20,13
Pancake Blocks,20,5,57,1,2017,20,29
Pancake Blocks,20,6,480,1,2017,20,29
Pancake Blocks,20,7,480,1,2017,20,8
Pancake Blocks,20,8,57,1,2017,20,2
Pancake Blocks,20,9,480,1,2017,20,2
Pancake Blocks,20,10,57,1,2017,20,23
Pancake Blocks,20,11,57,1,2017,20,16
Pancake Blocks,20,12,57,1,2017,20,18
Pancake Blocks,20,13,480,1,2018,20,25
Pancake Blocks,20,14,622,1,2018,20,6
Pancake Blocks,20,15,480,1,2018,20,30
Pancake Blocks,20,16,480,1,2018,20,22
Pancake Blocks,20,17,981,1,2018,20,22
Pancake Blocks,20,18,57,1,2018,20,13
Passes Defensed,20,0,201,4,2017,20,19
Passes Defensed,20,1,1688,3,2018,20,25
Passes Defensed,20,2,181,2,2017,20,19
Passes Defensed,20,3,439,2,2017,20,2
Passes Defensed,20,4,201,2,2017,20,3
Passes Defensed,20,5,1281,2,2017,20,13
Passes Defensed,20,6,439,2,2017,20,7
Passes Defensed,20,7,1145,2,2017,20,23
Passes Defensed,20,8,3147,2,2018,20,23
Passes Defensed,20,9,1292,2,2018,20,25
Passes Defensed,20,10,576,2,2018,20,6
Passes Defensed,20,11,1697,2,2018,20,30
Passes Defensed,20,12,1281,2,2018,20,13
Passes Defensed,20,13,576,2,2018,20,23
Passes Defensed,20,14,439,2,2018,20,24
Passes Defensed,20,15,1145,2,2018,20,24
Passes Defensed,20,16,1697,2,2018,20,24
Passes Defensed,20,17,1292,2,2018,20,16
Passes Defensed,20,18,3882,2,2018,20,0
Passes Defensed,20,19,84,1,2017,20,28
Passes Defensed,20,20,1281,1,2017,20,28
Passes Defensed,20,21,1292,1,2017,20,28
Passes Defensed,20,22,1145,1,2017,20,19
Passes Defensed,20,23,1281,1,2017,20,19
Passes Defensed,20,24,201,1,2017,20,29
Passes Defensed,20,25,526,1,2017,20,8
Passes Defensed,20,26,1292,1,2017,20,8
Passes Defensed,20,27,181,1,2017,20,23
Passes Defensed,20,28,439,1,2017,20,23
Passes Defensed,20,29,814,1,2017,20,23
Passes Defensed,20,30,1281,1,2017,20,23
Passes Defensed,20,31,1292,1,2017,20,23
Passes Defensed,20,32,1512,1,2017,20,23
Passes Defensed,20,33,181,1,2017,20,13
Passes Defensed,20,34,201,1,2017,20,13
Passes Defensed,20,35,1281,1,2017,20,13
Passes Defensed,20,36,1512,1,2017,20,13
Passes Defensed,20,37,84,1,2017,20,3
Passes Defensed,20,38,1512,1,2017,20,3
Passes Defensed,20,39,201,1,2017,20,14
Passes Defensed,20,40,526,1,2017,20,14
Passes Defensed,20,41,1292,1,2017,20,14
Passes Defensed,20,42,1697,1,2017,20,14
Passes Defensed,20,43,201,1,2017,20,16
Passes Defensed,20,44,439,1,2017,20,16
Passes Defensed,20,45,1292,1,2017,20,16
Passes Defensed,20,46,1697,1,2017,20,16
Passes Defensed,20,47,526,1,2017,20,8
Passes Defensed,20,48,1512,1,2017,20,8
Passes Defensed,20,49,181,1,2017,20,18
Passes Defensed,20,50,439,1,2017,20,18
Passes Defensed,20,51,1512,1,2017,20,18
Passes Defensed,20,52,1292,1,2017,20,13
Passes Defensed,20,53,2111,1,2017,20,13
Passes Defensed,20,54,201,1,2017,20,7
Passes Defensed,20,55,439,1,2017,20,21
Passes Defensed,20,56,526,1,2017,20,21
Passes Defensed,20,57,730,1,2017,20,21
Passes Defensed,20,58,1281,1,2017,20,21
Passes Defensed,20,59,1292,1,2017,20,21
Passes Defensed,20,60,1512,1,2017,20,21
Passes Defensed,20,61,526,1,2017,20,23
Passes Defensed,20,62,439,1,2018,20,23
Passes Defensed,20,63,3882,1,2018,20,23
Passes Defensed,20,64,3882,1,2018,20,25
Passes Defensed,20,65,1145,1,2018,20,11
Passes Defensed,20,66,1292,1,2018,20,11
Passes Defensed,20,67,213,1,2018,20,6
Passes Defensed,20,68,1145,1,2018,20,6
Passes Defensed,20,69,3882,1,2018,20,6
Passes Defensed,20,70,1145,1,2018,20,30
Passes Defensed,20,71,2962,1,2018,20,30
Passes Defensed,20,72,576,1,2018,20,13
Passes Defensed,20,73,1145,1,2018,20,13
Passes Defensed,20,74,1292,1,2018,20,13
Passes Defensed,20,75,1697,1,2018,20,13
Passes Defensed,20,76,3882,1,2018,20,13
Passes Defensed,20,77,1697,1,2018,20,23
Passes Defensed,20,78,1292,1,2018,20,24
Passes Defensed,20,79,1512,1,2018,20,24
Passes Defensed,20,80,1427,1,2018,20,16
Passes Defensed,20,81,3882,1,2018,20,16
Passes Defensed,20,82,1292,1,2018,20,0
Passes Defensed,20,83,1427,1,2018,20,0
Passes Defensed,20,84,1697,1,2018,20,0
Passes Defensed,20,85,213,1,2018,20,13
Passes Defensed,20,86,1145,1,2018,20,13
Passes Defensed,20,87,439,1,2018,20,26
Passes Defensed,20,88,1292,1,2018,20,26
Passes Defensed,20,89,439,1,2018,20,8
Passes Defensed,20,90,1292,1,2018,20,8
Punt Return Yards,20,0,1431,47,2017,20,23
Punt Return Yards,20,1,1431,47,2017,20,13
Punt Return Yards,20,2,948,47,2017,20,21
Punt Return Yards,20,3,948,43,2017,20,16
Punt Return Yards,20,4,1431,41,2017,20,19
Punt Return Yards,20,5,948,28,2017,20,8
Punt Return Yards,20,6,948,28,2018,20,8
Punt Return Yards,20,7,1431,27,2017,20,2
Punt Return Yards,20,8,948,24,2017,20,23
Punt Return Yards,20,9,213,24,2018,20,23
Punt Return Yards,20,10,1431,24,2018,20,11
Punt Return Yards,20,11,213,24,2018,20,13
Punt Return Yards,20,12,948,22,2017,20,3
Punt Return Yards,20,13,948,20,2017,20,13
Punt Return Yards,20,14,213,18,2018,20,23
Punt Return Yards,20,15,213,17,2018,20,24
Punt Return Yards,20,16,1431,15,2017,20,8
Punt Return Yards,20,17,2306,15,2018,20,25
Punt Return Yards,20,18,213,15,2018,20,6
Punt Return Yards,20,19,213,13,2018,20,8
Punt Return Yards,20,20,948,12,2017,20,18
Punt Return Yards,20,21,213,12,2018,20,13
Punt Return Yards,20,22,1431,12,2018,20,8
Punt Return Yards,20,23,1431,11,2017,20,28
Punt Return Yards,20,24,213,11,2018,20,8
Punt Return Yards,20,25,948,10,2017,20,14
Punt Return Yards,20,26,213,10,2018,20,30
Punt Return Yards,20,27,213,9,2018,20,22
Punt Return Yards,20,28,213,9,2018,20,0
Punt Return Yards,20,29,1431,8,2017,20,29
Punt Return Yards,20,30,213,6,2018,20,26
Punt Return Yards,20,31,1431,2,2018,20,22
Punt Return Yards,20,32,213,1,2018,20,16
Kickoff Return Yards,20,0,1431,167,2018,20,24
Kickoff Return Yards,20,1,948,100,2017,20,14
Kickoff Return Yards,20,2,1431,89,2018,20,13
Kickoff Return Yards,20,3,526,87,2017,20,23
Kickoff Return Yards,20,4,526,84,2017,20,29
Kickoff Return Yards,20,5,948,83,2018,20,8
Kickoff Return Yards,20,6,1431,82,2018,20,2
Kickoff Return Yards,20,7,526,79,2017,20,19
Kickoff Return Yards,20,8,526,69,2017,20,14
Kickoff Return Yards,20,9,1431,61,2018,20,30
Kickoff Return Yards,20,10,1431,59,2018,20,11
Kickoff Return Yards,20,11,1431,58,2018,20,22
Kickoff Return Yards,20,12,526,56,2017,20,8
Kickoff Return Yards,20,13,948,56,2017,20,16
Kickoff Return Yards,20,14,1431,54,2018,20,16
Kickoff Return Yards,20,15,526,51,2017,20,18
Kickoff Return Yards,20,16,843,49,2018,20,25
Kickoff Return Yards,20,17,1431,48,2018,20,23
Kickoff Return Yards,20,18,526,47,2017,20,28
Kickoff Return Yards,20,19,1431,46,2018,20,0
Kickoff Return Yards,20,20,1431,46,2018,20,13
Kickoff Return Yards,20,21,526,43,2017,20,13
Kickoff Return Yards,20,22,526,37,2017,20,13
Kickoff Return Yards,20,23,526,32,2017,20,7
Kickoff Return Yards,20,24,948,31,2017,20,21
Kickoff Return Yards,20,25,1431,31,2018,20,6
Kickoff Return Yards,20,26,1431,29,2017,20,2
Kickoff Return Yards,20,27,526,28,2017,20,2
Kickoff Return Yards,20,28,843,28,2018,20,11
Kickoff Return Yards,20,29,1431,28,2018,20,8
Kickoff Return Yards,20,30,526,27,2017,20,3
Kickoff Return Yards,20,31,948,27,2017,20,7
Kickoff Return Yards,20,32,843,27,2018,20,26
Kickoff Return Yards,20,33,948,23,2017,20,18
Kickoff Return Yards,20,34,1431,23,2018,20,26
Kickoff Return Yards,20,35,1431,22,2018,20,23
Kickoff Return Yards,20,36,843,18,2018,20,23
Kickoff Return Yards,20,37,3382,8,2018,20,24
Points Scored,20,0,1780,14,2017,20,14
Points Scored,20,1,3631,14,2018,20,26
Points Scored,20,2,3631,13,2018,20,13
Points Scored,20,3,1377,12,2017,20,28
Points Scored,20,4,1431,12,2017,20,19
Points Scored,20,5,145,12,2017,20,23
Points Scored,20,6,1780,12,2017,20,16
Points Scored,20,7,1090,12,2018,20,11
Points Scored,20,8,1431,12,2018,20,11
Points Scored,20,9,145,12,2018,20,6
Points Scored,20,10,1431,12,2018,20,13
Points Scored,20,11,2489,12,2018,20,16
Points Scored,20,12,1780,10,2017,20,2
Points Scored,20,13,1780,10,2017,20,3
Points Scored,20,14,1780,10,2017,20,13
Points Scored,20,15,3631,10,2018,20,23
Points Scored,20,16,3631,10,2018,20,30
Points Scored,20,17,3631,10,2018,20,8
Points Scored,20,18,1780,9,2017,20,23
Points Scored,20,19,3631,9,2018,20,2
Points Scored,20,20,361,8,2017,20,7
Points Scored,20,21,1780,7,2017,20,19
Points Scored,20,22,3631,7,2018,20,11
Points Scored,20,23,843,6,2017,20,28
Points Scored,20,24,1780,6,2017,20,28
Points Scored,20,25,361,6,2017,20,19
Points Scored,20,26,843,6,2017,20,19
Points Scored,20,27,1090,6,2017,20,19
Points Scored,20,28,729,6,2017,20,29
Points Scored,20,29,1431,6,2017,20,29
Points Scored,20,30,1611,6,2017,20,29
Points Scored,20,31,1780,6,2017,20,29
Points Scored,20,32,145,6,2017,20,8
Points Scored,20,33,145,6,2017,20,2
Points Scored,20,34,1090,6,2017,20,2
Points Scored,20,35,1123,6,2017,20,23
Points Scored,20,36,1780,6,2017,20,23
Points Scored,20,37,144,6,2017,20,13
Points Scored,20,38,843,6,2017,20,3
Points Scored,20,39,1281,6,2017,20,3
Points Scored,20,40,144,6,2017,20,14
Points Scored,20,41,948,6,2017,20,14
Points Scored,20,42,1090,6,2017,20,14
Points Scored,20,43,144,6,2017,20,16
Points Scored,20,44,948,6,2017,20,16
Points Scored,20,45,1377,6,2017,20,16
Points Scored,20,46,181,6,2017,20,8
Points Scored,20,47,526,6,2017,20,8
Points Scored,20,48,948,6,2017,20,8
Points Scored,20,49,1292,6,2017,20,8
Points Scored,20,50,1431,6,2017,20,8
Points Scored,20,51,145,6,2017,20,18
Points Scored,20,52,948,6,2017,20,18
Points Scored,20,53,1377,6,2017,20,13
Points Scored,20,54,145,6,2017,20,7
Points Scored,20,55,948,6,2017,20,7
Points Scored,20,56,1377,6,2017,20,7
Points Scored,20,57,1431,6,2017,20,7
Points Scored,20,58,1780,6,2017,20,7
Points Scored,20,59,948,6,2017,20,21
Points Scored,20,60,1090,6,2017,20,21
Points Scored,20,61,843,6,2017,20,23
Points Scored,20,62,948,6,2017,20,23
Points Scored,20,63,1377,6,2017,20,23
Points Scored,20,64,1090,6,2018,20,23
Points Scored,20,65,1123,6,2018,20,25
Points Scored,20,66,3882,6,2018,20,11
Points Scored,20,67,213,6,2018,20,6
Points Scored,20,68,622,6,2018,20,2
Points Scored,20,69,843,6,2018,20,2
Points Scored,20,70,1090,6,2018,20,2
Points Scored,20,71,144,6,2018,20,30
Points Scored,20,72,213,6,2018,20,30
Points Scored,20,73,553,6,2018,20,30
Points Scored,20,74,843,6,2018,20,30
Points Scored,20,75,145,6,2018,20,13
Points Scored,20,76,729,6,2018,20,13
Points Scored,20,77,145,6,2018,20,22
Points Scored,20,78,843,6,2018,20,22
Points Scored,20,79,144,6,2018,20,23
Points Scored,20,80,553,6,2018,20,8
Points Scored,20,81,1431,6,2018,20,8
Points Scored,20,82,144,6,2018,20,16
Points Scored,20,83,3631,6,2018,20,16
Points Scored,20,84,843,6,2018,20,0
Points Scored,20,85,1090,6,2018,20,0
Points Scored,20,86,462,6,2018,20,13
Points Scored,20,87,843,6,2018,20,13
Points Scored,20,88,145,6,2018,20,26
Points Scored,20,89,965,6,2018,20,26
Points Scored,20,90,553,6,2018,20,8
Points Scored,20,91,948,6,2018,20,8
Points Scored,20,92,1780,5,2017,20,8
Points Scored,20,93,3631,5,2018,20,0
Points Scored,20,94,3631,5,2018,20,13
Points Scored,20,95,1780,4,2017,20,8
Points Scored,20,96,1780,4,2017,20,13
Points Scored,20,97,1780,4,2017,20,18
Points Scored,20,98,3631,4,2018,20,22
Points Scored,20,99,3631,4,2018,20,23
Yards from Scrimmage,20,0,145,176,2017,20,2
Yards from Scrimmage,20,1,145,175,2018,20,13
Yards from Scrimmage,20,2,948,165,2017,20,21
Yards from Scrimmage,20,3,843,149,2018,20,13
Yards from Scrimmage,20,4,948,146,2017,20,14
Yards from Scrimmage,20,5,948,141,2017,20,8
Yards from Scrimmage,20,6,145,138,2018,20,23
Yards from Scrimmage,20,7,1090,131,2017,20,21
Yards from Scrimmage,20,8,948,128,2017,20,16
Yards from Scrimmage,20,9,843,120,2018,20,2
Yards from Scrimmage,20,10,948,113,2017,20,7
Yards from Scrimmage,20,11,1431,113,2018,20,8
Yards from Scrimmage,20,12,1377,109,2017,20,28
Yards from Scrimmage,20,13,145,108,2017,20,23
Yards from Scrimmage,20,14,1090,108,2018,20,2
Yards from Scrimmage,20,15,948,107,2017,20,18
Yards from Scrimmage,20,16,1431,105,2018,20,22
Yards from Scrimmage,20,17,1431,102,2017,20,19
Yards from Scrimmage,20,18,1431,102,2017,20,7
Yards from Scrimmage,20,19,145,101,2018,20,8
Yards from Scrimmage,20,20,843,101,2018,20,16
Yards from Scrimmage,20,21,1090,99,2017,20,19
Yards from Scrimmage,20,22,145,98,2018,20,16
Yards from Scrimmage,20,23,1431,97,2018,20,11
Yards from Scrimmage,20,24,145,96,2017,20,28
Yards from Scrimmage,20,25,1090,96,2017,20,2
Yards from Scrimmage,20,26,145,94,2017,20,7
Yards from Scrimmage,20,27,144,93,2018,20,23
Yards from Scrimmage,20,28,144,93,2018,20,8
Yards from Scrimmage,20,29,145,93,2018,20,8
Yards from Scrimmage,20,30,144,91,2018,20,30
Yards from Scrimmage,20,31,948,89,2017,20,23
Yards from Scrimmage,20,32,843,89,2018,20,25
Yards from Scrimmage,20,33,1431,88,2017,20,8
Yards from Scrimmage,20,34,361,85,2017,20,2
Yards from Scrimmage,20,35,843,85,2018,20,30
Yards from Scrimmage,20,36,144,84,2017,20,13
Yards from Scrimmage,20,37,145,84,2017,20,13
Yards from Scrimmage,20,38,1123,84,2018,20,25
Yards from Scrimmage,20,39,843,83,2018,20,8
Yards from Scrimmage,20,40,416,83,2018,20,16
Yards from Scrimmage,20,41,145,82,2017,20,14
Yards from Scrimmage,20,42,145,82,2018,20,30
Yards from Scrimmage,20,43,1431,82,2018,20,30
Yards from Scrimmage,20,44,843,81,2017,20,14
Yards from Scrimmage,20,45,622,81,2018,20,23
Yards from Scrimmage,20,46,1090,81,2018,20,0
Yards from Scrimmage,20,47,1377,79,2017,20,8
Yards from Scrimmage,20,48,1431,79,2017,20,2
Yards from Scrimmage,20,49,144,79,2017,20,3
Yards from Scrimmage,20,50,1431,79,2017,20,23
Yards from Scrimmage,20,51,948,79,2018,20,8
Yards from Scrimmage,20,52,1431,78,2017,20,23
Yards from Scrimmage,20,53,1377,78,2017,20,3
Yards from Scrimmage,20,54,1431,77,2017,20,8
Yards from Scrimmage,20,55,1431,77,2018,20,0
Yards from Scrimmage,20,56,1090,77,2018,20,26
Yards from Scrimmage,20,57,1431,74,2018,20,13
Yards from Scrimmage,20,58,462,73,2018,20,2
Yards from Scrimmage,20,59,1431,72,2018,20,6
Yards from Scrimmage,20,60,462,72,2018,20,23
Yards from Scrimmage,20,61,843,70,2017,20,29
Yards from Scrimmage,20,62,1090,70,2018,20,23
Yards from Scrimmage,20,63,843,69,2017,20,19
Yards from Scrimmage,20,64,144,69,2017,20,16
Yards from Scrimmage,20,65,729,68,2017,20,29
Yards from Scrimmage,20,66,843,67,2018,20,6
Yards from Scrimmage,20,67,1431,67,2018,20,23
Yards from Scrimmage,20,68,1431,66,2017,20,16
Yards from Scrimmage,20,69,145,66,2017,20,23
Yards from Scrimmage,20,70,1431,65,2017,20,29
Yards from Scrimmage,20,71,145,65,2018,20,22
Yards from Scrimmage,20,72,1431,64,2017,20,28
Yards from Scrimmage,20,73,145,63,2017,20,19
Yards from Scrimmage,20,74,1377,62,2017,20,23
Yards from Scrimmage,20,75,1090,62,2018,20,25
Yards from Scrimmage,20,76,729,61,2017,20,8
Yards from Scrimmage,20,77,145,61,2017,20,13
Yards from Scrimmage,20,78,145,61,2017,20,21
Yards from Scrimmage,20,79,843,60,2017,20,3
Yards from Scrimmage,20,80,1377,60,2017,20,14
Yards from Scrimmage,20,81,1123,59,2018,20,30
Yards from Scrimmage,20,82,1090,58,2017,20,13
Yards from Scrimmage,20,83,1431,57,2018,20,2
Yards from Scrimmage,20,84,462,57,2018,20,13
Yards from Scrimmage,20,85,145,56,2017,20,29
Yards from Scrimmage,20,86,948,56,2017,20,13
Yards from Scrimmage,20,87,462,56,2018,20,16
Yards from Scrimmage,20,88,1431,54,2017,20,14
Yards from Scrimmage,20,89,145,54,2017,20,8
Yards from Scrimmage,20,90,145,54,2018,20,11
Yards from Scrimmage,20,91,843,53,2017,20,8
Yards from Scrimmage,20,92,843,52,2017,20,18
Yards from Scrimmage,20,93,144,51,2017,20,7
Yards from Scrimmage,20,94,462,51,2018,20,23
Yards from Scrimmage,20,95,1377,51,2018,20,11
Yards from Scrimmage,20,96,843,51,2018,20,26
Yards from Scrimmage,20,97,462,51,2018,20,8
Yards from Scrimmage,20,98,1431,50,2017,20,18
Yards from Scrimmage,20,99,843,50,2018,20,0
All-Purpose Yards,20,0,948,256,2017,20,14
All-Purpose Yards,20,1,948,243,2017,20,21
All-Purpose Yards,20,2,948,227,2017,20,16
All-Purpose Yards,20,3,948,190,2018,20,8
All-Purpose Yards,20,4,1431,185,2018,20,24
All-Purpose Yards,20,5,1431,180,2018,20,11
All-Purpose Yards,20,6,145,176,2017,20,2
All-Purpose Yards,20,7,145,175,2018,20,13
All-Purpose Yards,20,8,948,169,2017,20,8
All-Purpose Yards,20,9,1431,165,2018,20,22
All-Purpose Yards,20,10,1431,163,2018,20,13
All-Purpose Yards,20,11,843,149,2018,20,13
All-Purpose Yards,20,12,1431,143,2017,20,19
All-Purpose Yards,20,13,1431,143,2018,20,30
All-Purpose Yards,20,14,948,142,2017,20,18
All-Purpose Yards,20,15,1431,141,2018,20,8
All-Purpose Yards,20,16,948,140,2017,20,7
All-Purpose Yards,20,17,1431,139,2018,20,2
All-Purpose Yards,20,18,145,138,2018,20,23
All-Purpose Yards,20,19,843,138,2018,20,25
All-Purpose Yards,20,20,1431,135,2017,20,2
All-Purpose Yards,20,21,1090,131,2017,20,21
All-Purpose Yards,20,22,1431,125,2017,20,23
All-Purpose Yards,20,23,1431,123,2018,20,0
All-Purpose Yards,20,24,843,120,2018,20,2
All-Purpose Yards,20,25,1431,115,2018,20,23
All-Purpose Yards,20,26,948,113,2017,20,23
All-Purpose Yards,20,27,1377,109,2017,20,28
All-Purpose Yards,20,28,145,108,2017,20,23
All-Purpose Yards,20,29,1090,108,2018,20,2
All-Purpose Yards,20,30,1431,103,2017,20,8
All-Purpose Yards,20,31,1431,103,2018,20,6
All-Purpose Yards,20,32,1431,103,2018,20,16
All-Purpose Yards,20,33,1431,102,2017,20,7
All-Purpose Yards,20,34,145,101,2018,20,8
All-Purpose Yards,20,35,843,101,2018,20,16
All-Purpose Yards,20,36,1090,99,2017,20,19
All-Purpose Yards,20,37,145,98,2018,20,16
All-Purpose Yards,20,38,145,96,2017,20,28
All-Purpose Yards,20,39,1090,96,2017,20,2
All-Purpose Yards,20,40,145,94,2017,20,7
All-Purpose Yards,20,41,144,93,2018,20,23
All-Purpose Yards,20,42,144,93,2018,20,8
